"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Ontario","2016A000235","Area planted (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974462","9.1.22","8324","","","","0"
"2023","Ontario","2016A000235","Area planted (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974462","9.1.22","8495","","","","0"
"2007","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","11200","","","t","0"
"2008","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","14000","","","t","0"
"2009","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","15800","","","t","0"
"2010","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","12400","","","t","0"
"2011","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","15800","","","t","0"
"2012","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","18500","","","t","0"
"2013","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","14800","","","t","0"
"2014","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","20700","","","t","0"
"2015","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","20500","","","t","0"
"2016","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","19400","","","t","0"
"2017","Ontario","2016A000235","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974468","9.2.22","22100","","","t","0"
"2007","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","18500","","","","0"
"2008","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","28430","","","","0"
"2009","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","29865","","","","0"
"2010","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","25500","","","","0"
"2011","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","35325","","","","0"
"2012","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","41687","","","","0"
"2013","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","35859","","","","0"
"2014","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","49755","","","","0"
"2015","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","44764","","","","0"
"2016","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","48197","","","","0"
"2017","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","50491","","","","0"
"2018","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","45595","","","","0"
"2019","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","54244","","","","0"
"2020","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","79098","","","","0"
"2021","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","64545","","","","0"
"2022","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","67896","","","","0"
"2023","Ontario","2016A000235","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974474","9.3.22","66395","","","","0"
"2007","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","4900","","","","0"
"2008","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","6700","","","","0"
"2009","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","8727","","","","0"
"2010","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","7280","","","","0"
"2011","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","8034","","","","0"
"2012","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","9553","","","","0"
"2013","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","11639","","","","0"
"2014","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","14586","","","","0"
"2015","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","12067","","","","0"
"2016","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","12541","","","","0"
"2017","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","13052","","","","0"
"2018","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","14118","","","","0"
"2019","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","18336","","","","0"
"2020","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","23425","","","","0"
"2021","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","21164","","","","0"
"2022","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","23110","","","","0"
"2023","Ontario","2016A000235","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974480","9.4.22","24010","","","","0"
"2007","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","3300","","","","0"
"2008","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4065","","","","0"
"2009","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","3775","","","","0"
"2010","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4116","","","","0"
"2011","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4484","","","","0"
"2012","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4509","","","","0"
"2013","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4855","","","","0"
"2014","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4818","","","","0"
"2015","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4357","","","","0"
"2016","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4971","","","","0"
"2017","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4577","","","","0"
"2018","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4384","","","","0"
"2019","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","4620","","","","0"
"2020","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","5959","","","","0"
"2021","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","6777","","","","0"
"2022","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","7931","","","","0"
"2023","Ontario","2016A000235","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974486","9.5.22","7995","","","","0"
"2007","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","18500","","","","0"
"2008","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","28430","","","","0"
"2009","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","29706","","","","0"
"2010","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","24750","","","","0"
"2011","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","35273","","","","0"
"2012","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","41507","","","","0"
"2013","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","35802","","","","0"
"2014","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","49755","","","","0"
"2015","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","44764","","","","0"
"2016","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","47697","","","","0"
"2017","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","50491","","","","0"
"2018","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","45550","","","","0"
"2019","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","54244","","","","0"
"2020","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","79098","","","","0"
"2021","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","54545","","","","0"
"2022","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","55399","","","","0"
"2023","Ontario","2016A000235","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974492","9.6.22","54477","","","","0"
"2007","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","2023","","","","0"
"2008","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1770","","","","0"
"2009","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1639","","","","0"
"2010","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1795","","","","0"
"2011","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1885","","","","0"
"2012","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1968","","","","0"
"2013","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1983","","","","0"
"2014","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","2003","","","","0"
"2015","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1821","","","","0"
"2016","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","2012","","","","0"
"2017","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1852","","","","0"
"2018","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1821","","","","0"
"2019","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","1937","","","","0"
"2020","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","2623","","","","0"
"2021","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","3248","","","","0"
"2022","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","3369","","","","0"
"2023","Ontario","2016A000235","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152266","9.7.22","3438","","","","0"
"2007","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1335","","","","0"
"2008","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1645","","","","0"
"2009","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1528","","","","0"
"2010","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1666","","","","0"
"2011","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1815","","","","0"
"2012","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1825","","","","0"
"2013","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1965","","","","0"
"2014","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1950","","","","0"
"2015","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1763","","","","0"
"2016","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","2012","","","","0"
"2017","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1852","","","","0"
"2018","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1774","","","","0"
"2019","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","1870","","","","0"
"2020","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","2412","","","","0"
"2021","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","2742","","","","0"
"2022","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","3210","","","","0"
"2023","Ontario","2016A000235","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152295","9.8.22","3235","","","","0"
"2007","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","16783","","","","0"
"2008","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","25791","","","","0"
"2009","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","27093","","","","0"
"2010","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","23133","","","","0"
"2011","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","32046","","","","0"
"2012","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","37818","","","","0"
"2013","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","32530","","","","0"
"2014","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","45137","","","","0"
"2015","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","40609","","","","0"
"2016","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","43724","","","","0"
"2017","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","45804","","","","0"
"2018","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","41363","","","","0"
"2019","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","49210","","","","0"
"2020","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","71756","","","","0"
"2021","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","58554","","","","0"
"2022","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","61594","","","","0"
"2023","Ontario","2016A000235","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152324","9.9.22","60233","","","","0"
"2007","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","16783","","","","0"
"2008","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","25791","","","","0"
"2009","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","26948","","","","0"
"2010","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","22453","","","","0"
"2011","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","31999","","","","0"
"2012","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","37655","","","","0"
"2013","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","32479","","","","0"
"2014","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","45137","","","","0"
"2015","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","40609","","","","0"
"2016","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","43270","","","","0"
"2017","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","45804","","","","0"
"2018","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","41322","","","","0"
"2019","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","49210","","","","0"
"2020","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","71756","","","","0"
"2021","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","49483","","","","0"
"2022","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","50257","","","","0"
"2023","Ontario","2016A000235","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152353","9.10.22","49421","","","","0"
"2007","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","12600","","","t","0"
"2008","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","15700","","","t","0"
"2009","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","17700","","","t","0"
"2010","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","13900","","","t","0"
"2011","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","17700","","","t","0"
"2012","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","20700","","","t","0"
"2013","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","16600","","","t","0"
"2014","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","23100","","","t","0"
"2015","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","23000","","","t","0"
"2016","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","21700","","","t","0"
"2017","Ontario","2016A000235","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152382","9.11.22","24700","","","t","0"


