"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Newfoundland and Labrador","2016A000210","Area planted (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974282","3.1.22","22","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Area planted (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974282","3.1.22","20","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Area planted (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974282","3.1.22","20","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","10000","","","t","0"
"2008","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","10000","","","t","0"
"2009","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","9700","E","","t","0"
"2010","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","8300","","","t","0"
"2011","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","7200","E","","t","0"
"2012","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","11200","","","t","0"
"2013","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","13800","E","","t","0"
"2014","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","11300","E","","t","0"
"2015","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","7200","E","","t","0"
"2016","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","11700","E","","t","0"
"2017","Newfoundland and Labrador","2016A000210","Average yield per acre (pounds)","Fresh pumpkins [114221551]","Pounds","254","units","0","v43974288","3.2.22","13300","","","t","0"
"2007","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","175","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","75","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","73","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","42","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","98","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","202","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","255","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","203","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","140","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","234","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","213","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","190","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","205","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","184","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","241","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","245","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974294","3.3.22","250","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","120","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","40","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","84","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","50","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","72","E","","","0"
"2012","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","147","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","","F","","","0"
"2014","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","195","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","154","E","","","0"
"2016","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","247","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","205","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","166","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","214","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","204","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","257","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","295","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974300","3.4.22","343","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","35","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","15","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","15","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","10","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","27","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","36","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","37","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","36","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","39","E","","","0"
"2016","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","40","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","32","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","25","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","28","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","","x","","","0"
"2021","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","21","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","20","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974306","3.5.22","20","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","175","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","75","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","70","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","42","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","97","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","202","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","255","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","176","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","140","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","234","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","208","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","162","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","205","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","184","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","213","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","217","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974312","3.6.22","232","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","14","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","6","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","6","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","5","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","14","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","15","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","15","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","15","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","16","E","","","0"
"2016","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","16","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","15","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","11","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","11","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","8","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","9","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","8","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151541","3.7.22","8","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","14","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","6","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","6","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","4","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","11","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","15","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","15","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","15","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","16","E","","","0"
"2016","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","16","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","13","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","10","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","11","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","","x","","","0"
"2021","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","8","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","8","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52151570","3.8.22","8","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","159","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","68","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","66","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","38","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","88","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","183","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","231","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","184","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","127","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","212","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","193","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","172","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","186","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","167","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","219","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","223","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151599","3.9.22","227","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","159","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","68","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","63","E","","","0"
"2010","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","38","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","88","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","183","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","231","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","159","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","127","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","212","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","189","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","147","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","186","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","167","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","193","E","","","0"
"2022","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","197","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52151628","3.10.22","210","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","11200","","","t","0"
"2008","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","11200","","","t","0"
"2009","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","10800","E","","t","0"
"2010","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","9300","","","t","0"
"2011","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","8000","E","","t","0"
"2012","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","12200","","","t","0"
"2013","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","15400","E","","t","0"
"2014","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","12200","E","","t","0"
"2015","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","7900","E","","t","0"
"2016","Newfoundland and Labrador","2016A000210","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52151657","3.11.22","13200","E","","t","0"
