"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","13017","","","","0"
"2011","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","15544","","","","0"
"2012","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","15935","","","","0"
"2013","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","12880","","","","0"
"2014","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","18562","","","","0"
"2015","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","21001","","","","0"
"2016","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","20272","","","","0"
"2017","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","16292","","","","0"
"2018","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","18099","","","","0"
"2019","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","12517","","","","0"
"2020","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","10629","","","","0"
"2021","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","11906","","","","0"
"2022","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","10367","","","","0"
"2023","Quebec","2016A000224","Total production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974438","8.3.22","9852","","","","0"
"2007","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","2300","","","","0"
"2008","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","2370","","","","0"
"2009","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","2491","","","","0"
"2010","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","2620","","","","0"
"2011","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3268","","","","0"
"2012","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3223","","","","0"
"2013","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","","F","","","0"
"2014","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3711","","","","0"
"2015","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","4374","","","","0"
"2016","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","4362","","","","0"
"2017","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3891","","","","0"
"2018","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","4396","","","","0"
"2019","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","4094","","","","0"
"2020","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3689","","","","0"
"2021","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","3864","","","","0"
"2022","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","","x","","","0"
"2023","Quebec","2016A000224","Farm gate value (dollars)","Fresh pumpkins [114221551]","Dollars","81","thousands","3","v43974444","8.4.22","4155","","","","0"
"2007","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1300","","","","0"
"2008","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1320","","","","0"
"2009","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1187","","","","0"
"2010","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1226","","","","0"
"2011","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1669","","","","0"
"2012","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1775","","","","0"
"2013","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1732","","","","0"
"2014","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1808","","","","0"
"2015","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1704","","","","0"
"2016","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1590","","","","0"
"2017","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1477","","","","0"
"2018","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1372","","","","0"
"2019","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1266","","","","0"
"2020","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1325","","","","0"
"2021","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1383","","","","0"
"2022","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1167","","","","0"
"2023","Quebec","2016A000224","Area harvested (acres)","Fresh pumpkins [114221551]","Acres","28","units","0","v43974450","8.5.22","1047","","","","0"
"2007","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","11100","","","","0"
"2008","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","13710","","","","0"
"2009","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","12183","","","","0"
"2010","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","12959","","","","0"
"2011","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","15326","","","","0"
"2012","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","15835","","","","0"
"2013","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","12880","","","","0"
"2014","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","17541","","","","0"
"2015","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","21001","","","","0"
"2016","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","20272","","","","0"
"2017","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","16292","","","","0"
"2018","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","17983","","","","0"
"2019","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","12024","","","","0"
"2020","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","10225","","","","0"
"2021","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","11363","","","","0"
"2022","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","9496","","","","0"
"2023","Quebec","2016A000224","Marketed production (tons)","Fresh pumpkins [114221551]","Tons","291","units","0","v43974456","8.6.22","8616","","","","0"
"2007","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","688","","","","0"
"2008","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","599","","","","0"
"2009","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","583","","","","0"
"2010","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","599","","","","0"
"2011","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","791","","","","0"
"2012","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","781","","","","0"
"2013","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","772","","","","0"
"2014","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","762","","","","0"
"2015","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","753","","","","0"
"2016","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","743","","","","0"
"2017","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","649","","","","0"
"2018","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","630","","","","0"
"2019","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","578","","","","0"
"2020","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","601","","","","0"
"2021","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","609","","","","0"
"2022","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","483","","","","0"
"2023","Quebec","2016A000224","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152121","8.7.22","506","","","","0"
"2007","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","526","","","","0"
"2008","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","534","","","","0"
"2009","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","480","","","","0"
"2010","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","496","","","","0"
"2011","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","675","","","","0"
"2012","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","718","","","","0"
"2013","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","701","","","","0"
"2014","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","732","","","","0"
"2015","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","690","","","","0"
"2016","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","643","","","","0"
"2017","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","598","","","","0"
"2018","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","555","","","","0"
"2019","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","512","","","","0"
"2020","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","536","","","","0"
"2021","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","560","","","","0"
"2022","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","472","","","","0"
"2023","Quebec","2016A000224","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152150","8.8.22","424","","","","0"
"2007","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","10070","","","","0"
"2008","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","12519","","","","0"
"2009","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","13003","","","","0"
"2010","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","11809","","","","0"
"2011","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","14101","","","","0"
"2012","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","14456","","","","0"
"2013","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","11685","","","","0"
"2014","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","16839","","","","0"
"2015","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","19052","","","","0"
"2016","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","18390","","","","0"
"2017","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","14780","","","","0"
"2018","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","16419","","","","0"
"2019","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","11355","","","","0"
"2020","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","9642","","","","0"
"2021","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","10801","","","","0"
"2022","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","9404","","","","0"
"2023","Quebec","2016A000224","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152179","8.9.22","8937","","","","0"
"2007","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","10070","","","","0"
"2008","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","12438","","","","0"
"2009","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","11052","","","","0"
"2010","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","11756","","","","0"
"2011","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","13904","","","","0"
"2012","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","14365","","","","0"
"2013","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","11685","","","","0"
"2014","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","15913","","","","0"
"2015","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","19052","","","","0"
"2016","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","18390","","","","0"
"2017","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","14780","","","","0"
"2018","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","16314","","","","0"
"2019","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","10908","","","","0"
"2020","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","9276","","","","0"
"2021","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","10308","","","","0"
"2022","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","8615","","","","0"
"2023","Quebec","2016A000224","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152208","8.10.22","7816","","","","0"
"2007","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","19100","","","t","0"
"2008","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","23400","","","t","0"
"2009","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","27100","","","t","0"
"2010","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","23800","","","t","0"
"2011","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","20900","","","t","0"
"2012","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","20100","","","t","0"
"2013","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","16700","","","t","0"
"2014","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","23000","","","t","0"
"2015","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","27600","","","t","0"
"2016","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","28600","","","t","0"
"2017","Quebec","2016A000224","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152237","8.11.22","24700","","","t","0"


