"REF_DATE","GEO","DGUID","Estimates","Commodity","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","97","","","","0"
"2019","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","84","","","","0"
"2020","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","73","","","","0"
"2021","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","86","","","","0"
"2022","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","112","","","","0"
"2023","Alberta","2016A000248","Area planted (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152701","13.7.22","119","","","","0"
"2007","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","121","","","","0"
"2008","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","113","E","","","0"
"2009","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","","F","","","0"
"2010","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","","F","","","0"
"2011","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","80","E","","","0"
"2012","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","85","","","","0"
"2013","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","89","","","","0"
"2014","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","62","","","","0"
"2015","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","74","","","","0"
"2016","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","79","","","","0"
"2017","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","98","E","","","0"
"2018","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","89","","","","0"
"2019","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","73","","","","0"
"2020","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","66","","","","0"
"2021","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","46","","","","0"
"2022","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","112","","","","0"
"2023","Alberta","2016A000248","Area harvested (hectares)","Fresh pumpkins [114221551]","Hectares","149","units","0","v52152730","13.8.22","106","","","","0"
"2007","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","1814","","","","0"
"2008","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","1724","","","","0"
"2009","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","","F","","","0"
"2010","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","","F","","","0"
"2011","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2654","","","","0"
"2012","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2709","","","","0"
"2013","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","1013","","","","0"
"2014","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","1575","","","","0"
"2015","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2155","","","","0"
"2016","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2937","","","","0"
"2017","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","3263","","","","0"
"2018","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2826","","","","0"
"2019","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2473","","","","0"
"2020","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","2315","","","","0"
"2021","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","1668","","","","0"
"2022","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","4048","","","","0"
"2023","Alberta","2016A000248","Total production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152759","13.9.22","3841","","","","0"
"2007","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","1814","","","","0"
"2008","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","1724","","","","0"
"2009","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","","F","","","0"
"2010","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","","F","","","0"
"2011","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2654","","","","0"
"2012","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2698","","","","0"
"2013","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","1001","","","","0"
"2014","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","1570","","","","0"
"2015","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2143","","","","0"
"2016","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2937","","","","0"
"2017","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","3258","","","","0"
"2018","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2824","","","","0"
"2019","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2473","","","","0"
"2020","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","2256","","","","0"
"2021","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","1667","","","","0"
"2022","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","4046","","","","0"
"2023","Alberta","2016A000248","Marketed production (metric tonnes)","Fresh pumpkins [114221551]","Metric tonnes","214","units","0","v52152788","13.10.22","3820","","","","0"
"2007","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","14900","","","t","0"
"2008","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","15200","E","","t","0"
"2009","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","","F","","t","0"
"2010","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","","F","","t","0"
"2011","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","","x","","t","0"
"2012","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","31900","E","","t","0"
"2013","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","11400","","","t","0"
"2014","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","25400","","","t","0"
"2015","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","29100","","","t","0"
"2016","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","37200","","","t","0"
"2017","Alberta","2016A000248","Average yield per hectare (kilograms)","Fresh pumpkins [114221551]","Kilograms","192","units","0","v52152817","13.11.22","33300","E","","t","0"


